Date,SPX,RTY,MXEA,MXEF,LBUSTRUU,LF98TRUU,FNERTR,SPGSCI,XAU,row_exists,memory
2001-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-01-31,0.134609,0.172275,0.033827,0.080241,0.044712,0.071723,0.181875,0.183246,0.097493,1,1
2002-02-28,0.1365730017423629,0.1708720028400421,0.0339929983019828,0.0804319977760315,0.0453680008649826,0.072002999484539,0.1807760000228881,0.1822970062494278,0.0976869985461235,1,2
2002-03-29,0.1352570056915283,0.1705700010061264,0.0351860001683235,0.0806759968400001,0.0463920012116432,0.073242001235485,0.1788260042667389,0.1819140017032623,0.0979370027780532,1,3
2002-04-30,0.1354169994592666,0.1710859984159469,0.035640001296997,0.0798399969935417,0.0466479994356632,0.0736000016331672,0.1780219972133636,0.1810790002346038,0.0986689999699592,1,4
2002-05-31,0.1349810063838958,0.1685920059680938,0.0364179983735084,0.0801979973912239,0.0470770001411438,0.0733740031719207,0.1791760027408599,0.1816419959068298,0.0985419973731041,1,5
2002-06-28,0.1339219957590103,0.1685539931058883,0.0365470014512538,0.0802439972758293,0.0471949987113475,0.0737409964203834,0.1804360002279281,0.1804250031709671,0.0989350005984306,1,6
2002-07-31,0.1346669942140579,0.1685490012168884,0.036931999027729,0.0803290009498596,0.0475890003144741,0.0739549994468689,0.1798969954252243,0.1788080036640167,0.0992750003933906,1,7
2002-08-30,0.1342470049858093,0.1687189936637878,0.0372009985148906,0.0803409963846206,0.0481339991092681,0.0747340023517608,0.178847998380661,0.1786549985408783,0.0991199985146522,1,8
2002-09-30,0.1338140070438385,0.1692440062761306,0.0371639989316463,0.0806939974427223,0.0481880009174346,0.0742399990558624,0.1788260042667389,0.1775660067796707,0.1002620011568069,1,9
2002-10-31,0.1339350044727325,0.1692740023136139,0.037186998873949,0.0804309993982315,0.048420000821352,0.0750849992036819,0.1793860048055648,0.1749729961156845,0.1013080030679702,1,10
