date,maxSharpe
2003-12-31,100000.0
2004-01-30,101345.78224144857
2004-02-27,102978.6920035095
2004-03-31,104860.43754472569
2004-04-30,99419.42687897236
2004-05-31,99215.88070590238
2004-06-30,99052.1741181034
2004-07-30,101285.9756056711
2004-08-31,102169.0838535476
2004-09-30,105682.14360079182
2004-10-29,108292.41453614041
2004-11-30,109272.57157469263
2004-12-31,109883.24667910849
2005-01-31,109188.4439139694
2005-02-28,111701.1912021654
2005-03-31,109768.9109766927
2005-04-29,107187.09575122115
2005-05-31,108685.14226520262
2005-06-30,112326.0990276598
2005-07-29,116692.1987054374
2005-08-31,120093.25581637939
2005-09-30,120476.2971066134
2005-10-31,115494.14474935482
2005-11-30,117099.81848559367
2005-12-30,120175.83011599722
2006-01-31,126813.76231971654
2006-02-28,124401.85209189676
2006-03-31,129151.02017659941
2006-04-28,133282.38993581219
2006-05-31,130128.23180876712
2006-06-30,130838.48595934195
2006-07-31,134803.82698401195
2006-08-31,135532.11413784596
2006-09-29,134379.99547199605
2006-10-31,139972.81660840436
2006-11-30,145451.704026474
2006-12-29,145223.00562719826
2007-01-31,149570.88054076376
2007-02-28,148696.3761953887
2007-03-30,148270.7623055513
2007-04-30,151264.75807203384
2007-05-31,152824.01701662154
2007-06-29,150590.5813775955
2007-07-31,147817.08905236996
2007-08-31,145447.63093065092
2007-09-28,155599.60893753893
2007-10-31,164438.89155249452
2007-11-30,157874.745609029
2007-12-31,156839.57835604044
2008-01-31,154394.5665337822
2008-02-29,157264.50927544318
2008-03-31,154847.28159479177
2008-04-30,155535.03889177524
2008-05-30,155357.10014110678
2008-06-30,153734.12342222885
2008-07-31,151638.1529757739
2008-08-29,150458.80930603435
2008-09-30,145871.85624510495
2008-10-31,127394.78867191121
2008-11-28,143808.81532245752
2008-12-31,155059.673070318
2009-01-30,155084.24363113884
2009-02-27,155273.1236263369
2009-03-31,154010.63300579935
2009-04-30,153402.93186155276
2009-05-29,156154.35608667618
2009-06-30,155758.13966247614
2009-07-31,158400.363734049
2009-08-31,159912.83443190495
2009-09-30,161990.31408157758
2009-10-30,162907.02040252514
2009-11-30,165251.0900743519
2009-12-31,162055.25075567918
2010-01-29,164397.02158718297
2010-02-26,164989.62998191395
2010-03-31,165049.40497587048
2010-04-30,166932.000200636
2010-05-31,168085.2842650607
2010-06-30,170703.68085208995
2010-07-30,172588.12249600954
2010-08-31,174746.59915605414
2010-09-30,175060.69201523217
2010-10-29,175947.73569122577
2010-11-30,175144.0526291242
2010-12-31,175886.5167356618
2011-01-31,176101.4181268876
2011-02-28,177611.97880314925
2011-03-31,178387.57639599426
2011-04-29,181267.7223392313
2011-05-31,182479.97222211142
2011-06-30,181030.70934312872
2011-07-29,184153.52793444475
2011-08-31,184138.80355486157
2011-09-30,181408.51003411142
2011-10-31,184185.88564786944
2011-11-30,183776.76542328173
2011-12-30,185710.54369579855
2012-01-31,188170.24048126186
2012-02-29,188463.16890505527
2012-03-30,187796.49713197703
2012-04-30,189534.3973737565
2012-05-31,189991.24786466686
2012-06-29,190821.28399281335
2012-07-31,193451.4238459085
2012-08-31,194046.6811610651
2012-09-28,194890.29828595067
2012-10-31,194775.82300237837
2012-11-30,195175.40194459984
2012-12-31,195125.45271482048
2013-01-31,194720.9159509287
2013-02-28,195857.8428311133
2013-03-29,196725.5359282337
2013-04-30,198902.15370531697
2013-05-31,196213.0522425921
2013-06-28,193220.49071718642
2013-07-31,195111.21377128657
2013-08-30,193190.33795125323
2013-09-30,195899.9295116114
2013-10-31,200591.06934001346
2013-11-29,202996.01794104386
2013-12-31,204427.10467778033
2014-01-31,204289.22044446616
2014-02-28,209065.87009209997
2014-03-31,209313.6185304586
2014-04-30,209860.6682394258
2014-05-30,211767.74661861497
2014-06-30,214101.6712881311
2014-07-31,210652.9430510223
2014-08-29,215775.89031646197
2014-09-30,211816.32524094783
2014-10-31,215987.67371231216
2014-11-28,221000.95036056358
2014-12-31,220557.42620857595
2015-01-30,216573.86741092274
2015-02-27,220455.44600343553
2015-03-31,219396.7600114498
2015-04-30,219749.3010247167
2015-05-29,220709.9777246782
2015-06-30,217615.51970921445
2015-07-31,220019.89960177452
2015-08-31,216022.86570770055
2015-09-30,216019.27694627777
2015-10-30,219195.19945861155
2015-11-30,218838.27240453905
2015-12-31,217658.11242583796
2016-01-29,218828.53432160552
2016-02-29,220158.2460067953
2016-03-31,223384.89355917444
2016-04-29,224242.58825161227
2016-05-31,224691.35445958667
2016-06-30,228343.0761574653
2016-07-29,230426.37108029038
2016-08-31,230219.7710443013
2016-09-30,230103.00657542614
2016-10-31,227650.63515495358
2016-11-30,223591.837319177
2016-12-30,225019.16065803246
2017-01-31,226216.5176288123
2017-02-28,229829.0522831233
2017-03-31,229551.47609353802
2017-04-28,231711.4324588626
2017-05-31,233258.5622818048
2017-06-30,233381.83843774511
2017-07-31,235176.0191517121
2017-08-31,236567.82655518272
2017-09-29,236994.62558346192
2017-10-31,238337.13885867642
2017-11-30,240417.1579841953
2017-12-29,242365.57662927825
2018-01-31,247323.87519638412
2018-02-28,241596.2301685086
2018-03-30,238779.54361082774
2018-04-30,240762.1812277882
2018-05-31,241684.8282900579
2018-06-29,241308.52345486562
2018-07-31,242583.7635971363
2018-08-31,245473.69819499823
2018-09-28,246583.45283053583
2018-10-31,237880.12934726255
2018-11-30,235872.33853358388
2018-12-31,222058.8014452068
2019-01-31,233615.0788967431
2019-02-28,236286.89196417152
2019-03-29,237902.28052736237
2019-04-30,240433.2713422585
2019-05-31,236835.11297463469
2019-06-28,242584.65429074148
2019-07-31,243690.1244314665
2019-08-30,248925.9752753965
2019-09-30,248203.68506113256
2019-10-31,250520.17992124084
2019-11-29,249463.64012604053
2019-12-31,251067.96103028837
2020-01-31,255112.30446212125
2020-02-28,256736.6520685474
2020-03-31,247321.534026745
2020-04-30,252330.19760127476
2020-05-29,253832.29318550148
2020-06-30,255621.44363173103
2020-07-31,261733.60848303232
2020-08-31,260086.242926002
2020-09-30,257239.79055003918
2020-10-30,255913.1927367719
2020-11-30,259455.5910617613
2020-12-31,260322.2332059587
2021-01-29,258261.60939172792
2021-02-26,255260.1927692056
2021-03-31,252812.92646557794
2021-04-30,256730.22821883846
2021-05-31,258521.35474131594
2021-06-30,257283.6411282073
2021-07-30,260782.25326962816
2021-08-31,261786.32661052185
2021-09-30,256700.14795440857
2021-10-29,261050.76589109833
2021-11-30,260950.6598960165
2021-12-31,263354.4355443347
2022-01-31,255894.62548868606
2022-02-28,260894.76080307143
2022-03-31,271544.7969389489
2022-04-29,267559.93768744613
2022-05-31,270333.7206359607
2022-06-30,245873.5485925812
2022-07-29,240893.69303519238
2022-08-31,230545.49839269937
2022-09-30,209339.82971224186
2022-10-31,219309.36672285697
2022-11-30,214018.71882677503
2022-12-30,208909.31577080442
2023-01-31,207474.03347853955
2023-02-28,198266.00844795167
2023-03-31,198231.63567322242
2023-04-28,197715.7301466156
2023-05-31,191376.8258518795
2023-06-30,198968.93365652452
2023-07-31,203896.6357902548
2023-08-31,201700.37093851407
2023-09-29,202292.21775603172
2023-10-31,191438.32360246172
2023-11-30,196116.6289840812
2023-12-29,197561.02165051122
