Date,SPX,RTY,MXEA,MXEF,LBUSTRUU,LF98TRUU,FNERTR,SPGSCI,XAU,row_exists,memory
2001-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-04-30,0.224303,0.10965,0.104245,0.056954,0.105873,0.064217,0.069958,0.232641,0.032158,1,1
2002-05-31,0.2221609950065612,0.1101569980382919,0.1049750000238418,0.0577559992671012,0.10572399944067,0.0654970034956932,0.0700139999389648,0.2307209968566894,0.0329939983785152,1,2
2002-06-28,0.2196100056171417,0.1112319976091384,0.1061410009860992,0.0601439997553825,0.1057289987802505,0.06632100045681,0.0708959996700286,0.2259829938411712,0.0339430011808872,1,3
2002-07-31,0.2194879949092865,0.1141149997711181,0.1069009974598884,0.0644759982824325,0.1047689989209175,0.067791000008583,0.0726670026779174,0.213587000966072,0.0362059995532035,1,4
2002-08-30,0.2166599929332733,0.1162440031766891,0.1058539971709251,0.0672269985079765,0.1036970019340515,0.0697429999709129,0.0758059993386268,0.2059800028800964,0.0387890003621578,1,5
2002-09-30,0.2135729938745498,0.1168840005993843,0.10606300085783,0.0703919976949691,0.1040360033512115,0.0710870027542114,0.0775569975376129,0.19963900744915,0.0407689996063709,1,6
2002-10-31,0.2089840024709701,0.1189680024981498,0.1070059984922409,0.0743319988250732,0.1032719984650611,0.0712980031967163,0.0792080014944076,0.1937559992074966,0.0431770011782646,1,7
2002-11-29,0.204034999012947,0.1198820024728775,0.1093790009617805,0.0767590031027793,0.1026490032672882,0.0710339993238449,0.0824659988284111,0.1853410005569458,0.048454001545906,1,8
2002-12-31,0.2003629952669143,0.1195119991898536,0.1097220033407211,0.0807629972696304,0.1023410037159919,0.0726429969072341,0.0839190036058425,0.1795759946107864,0.0511609986424446,1,9
2003-01-31,0.1843869984149933,0.1178210005164146,0.110384002327919,0.0866520032286644,0.1033840030431747,0.0746560022234916,0.0869029983878135,0.1804549992084503,0.0553570017218589,1,10
2003-02-28,0.1834390014410019,0.1169840022921562,0.1105230003595352,0.0893419981002807,0.1032579988241195,0.0766990035772323,0.0877680033445358,0.1742070019245147,0.0577809996902942,1,11
2003-03-31,0.1817580014467239,0.1173639968037605,0.1108580008149147,0.0924960002303123,0.1031010001897811,0.0782750025391578,0.0884620025753974,0.167383998632431,0.0603029988706111,1,12
2003-04-30,0.1805880069732666,0.1175410002470016,0.1116219982504844,0.0898310020565986,0.102632999420166,0.0763439983129501,0.0892160013318061,0.1710599958896637,0.0611670017242431,1,13
2003-05-30,0.1745180040597915,0.1174620017409324,0.1118599995970726,0.0904430001974105,0.1032140031456947,0.0765940025448799,0.0905110016465187,0.1689289957284927,0.0664689987897872,1,14
2003-06-30,0.1725119948387146,0.1185770034790039,0.1129240021109581,0.0910689979791641,0.1036000028252601,0.0772489979863166,0.0931439995765686,0.1613540053367614,0.0695710033178329,1,15
2003-07-31,0.1685449928045272,0.1189780011773109,0.1125760003924369,0.0923610031604766,0.1031389981508255,0.0775590017437934,0.0953219980001449,0.1589210033416748,0.0725990012288093,1,16
2003-08-29,0.1658490002155304,0.1186010017991066,0.1131779998540878,0.0931489989161491,0.1038599982857704,0.0774300023913383,0.115396998822689,0.1387329995632171,0.073803000152111,1,17
2003-09-30,0.1595920026302337,0.1189019978046417,0.1123960018157959,0.0941770002245903,0.1043559983372688,0.0779789984226226,0.1184929981827735,0.1364960074424743,0.0776090025901794,1,18
2003-10-31,0.1583659946918487,0.1177110001444816,0.1123849973082542,0.0936179980635643,0.1043390035629272,0.0761160030961036,0.1200959980487823,0.1400839984416961,0.077285997569561,1,19
2003-11-28,0.1422339975833892,0.1184670031070709,0.1104120016098022,0.0930880010128021,0.1061670035123825,0.0765009969472885,0.1670030057430267,0.1081250011920929,0.0780019983649253,1,20
2003-12-31,0.1366329938173294,0.1182629987597465,0.1081689968705177,0.0932449996471405,0.1089370027184486,0.0803520008921623,0.1628050059080124,0.1081190034747123,0.08347699791193,1,21
2004-01-30,0.1323810070753097,0.1180080026388168,0.1045790016651153,0.0934730023145675,0.1100469976663589,0.0833870023488998,0.1641400009393692,0.1076560020446777,0.0863289982080459,1,22
2004-02-27,0.1334509998559951,0.117136001586914,0.1026529967784881,0.0928869992494583,0.1112390011548996,0.081056997179985,0.1675080060958862,0.1066389977931976,0.0874290019273758,1,23
2004-03-31,0.1153990030288696,0.1118059977889061,0.0906649976968765,0.091558001935482,0.1120970025658607,0.0823919996619224,0.1789920032024383,0.1050750017166137,0.1120169982314109,1,24
2004-04-30,0.1135400012135505,0.1105599999427795,0.0860700011253357,0.0917740017175674,0.1117660030722618,0.0834489986300468,0.1824070066213607,0.1039019972085952,0.1165329962968826,1,1
2004-05-31,0.1069540008902549,0.1083699986338615,0.0847909972071647,0.0921709984540939,0.1135580018162727,0.0871210023760795,0.185368999838829,0.1028340011835098,0.1188319995999336,1,2
2004-06-30,0.1003030017018318,0.1065549999475479,0.0827900022268295,0.0917930006980896,0.1134520024061203,0.0888459980487823,0.1917600035667419,0.1019850000739097,0.1225150004029274,1,3
2004-07-30,0.0973379984498024,0.1055969968438148,0.081044003367424,0.0918269976973533,0.1139660030603408,0.0903500020503997,0.1946830004453659,0.1014740020036697,0.1237220019102096,1,4
2004-08-31,0.0943159982562065,0.1036589965224266,0.0790330022573471,0.0914790034294128,0.1146150007843971,0.0897869989275932,0.1994139999151229,0.0992740020155906,0.1284220069646835,1,5
2004-09-30,0.0930140018463134,0.1029300019145011,0.078354001045227,0.0920550003647804,0.1156089976429939,0.0904660001397132,0.1985840052366256,0.0985170006752014,0.1304710060358047,1,6
2004-10-29,0.092347003519535,0.1006549969315528,0.0783469974994659,0.0926420018076896,0.1158410012722015,0.0922060012817382,0.1994809955358505,0.0941869989037513,0.1342940032482147,1,7
