date,maxSharpe
2003-12-31,0.0
2004-01-30,99.90009990008542
2004-02-27,29.416526106566625
2004-03-31,26.58108343451043
2004-04-30,10.991705913995506
2004-05-31,25.397821362881512
2004-06-30,18.206701720573612
2004-07-30,14.5917403428249
2004-08-31,9.546301927876495
2004-09-30,31.562538367164517
2004-10-29,35.59963557963802
2004-11-30,10.982133104452421
2004-12-31,8.160795359029573
2005-01-31,12.715084147570595
2005-02-28,3.5595681252666664
2005-03-31,17.414051092274676
2005-04-29,10.832856450524465
2005-05-31,9.050512500153122
2005-06-30,9.499082717615066
2005-07-29,7.92357309594297
2005-08-31,10.453695091980833
2005-09-30,8.54220259506558
2005-10-31,5.186242575697851
2005-11-30,10.086082758885391
2005-12-30,48.0151545909851
2006-01-31,40.631103019805906
2006-02-28,30.409688454984284
2006-03-31,7.245682646367472
2006-04-28,24.091681591219363
2006-05-31,36.43347959606271
2006-06-30,12.798153779909958
2006-07-31,13.790105356956548
2006-08-31,25.525267792758104
2006-09-29,8.791068968045368
2006-10-31,27.165412400938955
2006-11-30,18.305379001232684
2006-12-29,33.36896254434147
2007-01-31,14.136692912554645
2007-02-28,13.859097072706232
2007-03-30,23.91966838374686
2007-04-30,14.306037365605302
2007-05-31,3.7255066438371043
2007-06-29,9.802348592826243
2007-07-31,19.762544424280982
2007-08-31,19.027496765420516
2007-09-28,14.844674321419813
2007-10-31,10.501064673325018
2007-11-30,38.66722233408132
2007-12-31,7.780365629032198
2008-01-31,23.43396278461745
2008-02-29,38.427396221628044
2008-03-31,16.18571800306915
2008-04-30,7.336436770279418
2008-05-30,22.238006250947524
2008-06-30,25.472622650909777
2008-07-31,28.3648130797473
2008-08-29,17.643044924154385
2008-09-30,33.48869451274983
2008-10-31,19.261332143184585
2008-11-28,7.581320522714657
2008-12-31,6.832293975027936
2009-01-30,10.616732545463188
2009-02-27,30.20618303190669
2009-03-31,31.394678306891237
2009-04-30,9.505544720382806
2009-05-29,44.87550245837174
2009-06-30,12.04087830245648
2009-07-31,32.21467095215369
2009-08-31,26.884332639975213
2009-09-30,8.222781475333305
2009-10-30,20.996591153770414
2009-11-30,21.165494551109507
2009-12-31,4.622210466340224
2010-01-29,22.13120773316375
2010-02-26,4.040307236260677
2010-03-31,19.653526369101776
2010-04-30,22.573058730170214
2010-05-31,20.75676688890753
2010-06-30,6.206419272516752
2010-07-30,8.335754236728619
2010-08-31,30.143215216920098
2010-09-30,11.847018998372507
2010-10-29,14.090941520656221
2010-11-30,16.40580429451799
2010-12-31,32.83559156573335
2011-01-31,40.74555513833531
2011-02-28,9.598829447619408
2011-03-31,24.509928183462026
2011-04-29,43.113022316402805
2011-05-31,36.78436605694958
2011-06-30,18.634761728906426
2011-07-29,19.140301142168404
2011-08-31,14.705647206434834
2011-09-30,15.646556561105449
2011-10-31,9.942588379854959
2011-11-30,8.323170352016458
2011-12-30,32.573803063526164
2012-01-31,31.47718187262956
2012-02-29,41.3294285686779
2012-03-30,53.44862532291564
2012-04-30,15.84092799511773
2012-05-31,8.499914296030507
2012-06-29,29.916307447884353
2012-07-31,26.332423642577762
2012-08-31,23.547928125248067
2012-09-28,16.54014390423162
2012-10-31,22.425941331706838
2012-11-30,11.414752438541536
2012-12-31,14.075845329311324
2013-01-31,4.035062895255797
2013-02-28,16.47143756116311
2013-03-29,20.849507184086455
2013-04-30,30.526510921762057
2013-05-31,5.197804832352164
2013-06-28,11.128798587189532
2013-07-31,9.865008997514089
2013-08-30,8.349697539482472
2013-09-30,73.68775342117095
2013-10-31,10.07558223795564
2013-11-29,19.508065314071878
2013-12-31,21.406633625362723
2014-01-31,68.44626787600531
2014-02-28,22.596091148989636
2014-03-31,12.318231467106468
2014-04-30,19.04857466833084
2014-05-30,8.717763234057259
2014-06-30,33.651632408666636
2014-07-31,4.7615391745079245
2014-08-29,17.014469822458814
2014-09-30,8.787559705112999
2014-10-31,17.267374063337595
2014-11-28,24.221968015375353
2014-12-31,6.635483804405193
2015-01-30,11.258843955045023
2015-02-27,6.83686896113266
2015-03-31,33.73755177966889
2015-04-30,7.4284318374379525
2015-05-29,20.866750783533316
2015-06-30,9.227850224211034
2015-07-31,12.768847323906568
