date,maxSharpe
2003-12-31,0.0
2004-01-30,0.019229577149261594
2004-02-27,0.016509532292113414
2004-03-31,0.022994372916046474
2004-04-30,-0.06525388948413088
2004-05-31,0.025332528894807207
2004-06-30,0.004215319663205864
2004-07-30,0.005989391548131506
2004-08-31,0.019856152404568048
2004-09-30,0.027600148439130827
2004-10-29,0.02566231990684249
2004-11-30,0.011537457277977376
2004-12-31,0.0028216324829259277
2005-01-31,-0.007850785991399453
2005-02-28,0.02326843221053228
2005-03-31,-0.0005940007831201901
2005-04-29,0.0067985320010414095
2005-05-31,0.014066903898602282
2005-06-30,0.02473251144942173
2005-07-29,0.018218915232794473
2005-08-31,0.013222974282469673
2005-09-30,0.0032430662579960284
2005-10-31,-0.016997977191356553
2005-11-30,0.019307840817748428
2005-12-30,0.01202657381665403
2006-01-31,0.031033392479071727
2006-02-28,-0.00047411290123411387
2006-03-31,0.013806728983197621
2006-04-28,0.009055695437507187
2006-05-31,-0.008649331459559479
2006-06-30,0.0055665597226924966
2006-07-31,0.018711053993383384
2006-08-31,0.014596356846202075
2006-09-29,0.003334351773590129
2006-10-31,0.020860635915716342
2006-11-30,0.028571407270578292
2006-12-29,-0.004526697381319092
2007-01-31,0.02068239416623314
2007-02-28,0.006329004557531347
2007-03-30,0.0019947590140548263
2007-04-30,0.012192068975590498
2007-05-31,0.0001952843571371883
2007-06-29,-0.014374044964525384
2007-07-31,-0.00910422841899943
2007-08-31,0.01166367069874727
2007-09-28,0.043534651185418785
2007-10-31,0.033718589667137755
2007-11-30,-0.03068060888710092
2007-12-31,0.0037530315949339437
2008-01-31,-0.013246353056911448
2008-02-29,0.015304527178854695
2008-03-31,-0.005397562682887273
2008-04-30,0.028965636439726182
2008-05-30,0.012552052160150413
2008-06-30,-0.02987358445312084
2008-07-31,-0.02117810919263168
2008-08-29,-0.018516589046714882
2008-09-30,-0.06313167061592823
2008-10-31,-0.17458086002212359
2008-11-28,-0.06159621805356891
2008-12-31,0.06449434537191627
2009-01-30,-0.014858637813281582
2009-02-27,-0.05482214592546632
2009-03-31,0.0479459913217464
2009-04-30,0.11022579697131661
2009-05-29,0.07672186128212868
2009-06-30,0.010575206672344213
2009-07-31,0.06882739177285377
2009-08-31,0.021035426616325553
2009-09-30,0.04760180347498952
2009-10-30,0.004701070437206778
2009-11-30,0.034477871585488845
2009-12-31,0.02233348234565182
2010-01-29,-0.02238834460312096
2010-02-26,0.014456483676344
2010-03-31,0.041447749962737986
2010-04-30,0.023357571996703266
2010-05-31,-0.05222773936865844
2010-06-30,-0.006129927143874645
2010-07-30,0.04864598799545495
2010-08-31,-0.009960626652498087
2010-09-30,0.06354015424547609
2010-10-29,0.030254626895677574
2010-11-30,-0.00518118943423179
2010-12-31,0.04624877041425149
2011-01-31,-0.013986049640537575
2011-02-28,0.03473227112215517
2011-03-31,0.015546302100446947
2011-04-29,0.05048118873686499
2011-05-31,-0.011054645912313966
2011-06-30,-0.01621365799711386
2011-07-29,0.03501603132331639
2011-08-31,0.02570871702542006
2011-09-30,-0.07384403619822283
2011-10-31,0.059759305065540974
2011-11-30,-0.008634613708307027
2011-12-30,-0.026924622929582843
2012-01-31,0.054341753140740585
2012-02-29,0.013230239046771074
2012-03-30,-0.0032034756074220223
2012-04-30,0.005878358832248815
2012-05-31,-0.02087145695239756
2012-06-29,0.013270708462162486
2012-07-31,0.016124899750827638
2012-08-31,0.01235046128473333
2012-09-28,0.01310983654231735
2012-10-31,-0.0033249283652336294
2012-11-30,0.003560994639992056
2012-12-31,0.001971458641253895
2013-01-31,0.000945272401150882
2013-02-28,-0.00520988541234849
2013-03-29,0.0047774523390673165
2013-04-30,-0.0002121228124658779
2013-05-31,-0.01927650666785934
