Date,SPX,RTY,MXEA,MXEF,LBUSTRUU,LF98TRUU,FNERTR,SPGSCI,XAU,row_exists,memory
2001-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2003-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2003-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2003-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2003-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2003-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2003-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2003-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2003-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2003-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2003-10-31,0.133216,0.11605,0.092047,0.107189,0.115203,0.091667,0.123894,0.136023,0.084711,1,1
2003-11-28,0.1233379989862442,0.1144440025091171,0.0928869992494583,0.1060189977288246,0.1156330034136772,0.0980060026049614,0.1585199981927871,0.1045200005173683,0.0866319984197616,1,2
2003-12-31,0.1229019984602928,0.1168040037155151,0.0926980003714561,0.1002060025930404,0.1183580011129379,0.0967610031366348,0.1591030061244964,0.1070429980754852,0.0861269980669021,1,3
2004-01-30,0.121458999812603,0.106343999505043,0.0922909975051879,0.100101999938488,0.1207410022616386,0.1058619990944862,0.1588570028543472,0.1071759983897209,0.0871659964323043,1,4
2004-02-27,0.1183409988880157,0.107242003083229,0.0927110016345977,0.0971089974045753,0.1225349977612495,0.1022069975733757,0.1653330028057098,0.1061040014028549,0.088417001068592,1,5
2004-03-31,0.1131829991936683,0.1008260026574134,0.0908970013260841,0.0933919996023178,0.1231810003519058,0.10275399684906,0.1693830043077469,0.1047979965806007,0.1015859991312027,1,6
2004-04-30,0.1098470017313957,0.1012860015034675,0.0904780030250549,0.0925630033016204,0.1238389983773231,0.1054380014538765,0.1677460074424743,0.1048059985041618,0.1039969995617866,1,7
2004-05-31,0.0997949987649917,0.1009450033307075,0.0910840034484863,0.09094999730587,0.124438002705574,0.1153199970722198,0.1689999997615814,0.1035099998116493,0.1049569994211196,1,8
2004-06-30,0.0951199978590011,0.100612998008728,0.0893049985170364,0.0907900035381317,0.1249689981341362,0.1164800003170967,0.1682669967412948,0.1037650033831596,0.1106920018792152,1,9
2004-07-30,0.0939659997820854,0.1002020016312599,0.0886680036783218,0.0905739963054657,0.1251859962940216,0.1189239993691444,0.1675010025501251,0.1028869971632957,0.1120909973978996,1,10
2004-08-31,0.0914100036025047,0.0974450036883354,0.0868579968810081,0.0904840007424354,0.1298830062150955,0.1233540028333664,0.1669470071792602,0.1053960025310516,0.1082220003008842,1,11
2004-09-30,0.0887959972023963,0.0972020030021667,0.0867630019783973,0.0906819999217987,0.1308860033750534,0.1244459971785545,0.1660690009593963,0.104712001979351,0.110445000231266,1,12
2004-10-29,0.0925099998712539,0.094760000705719,0.0885210037231445,0.0908849984407424,0.1309980005025863,0.1234859973192215,0.1692750006914138,0.0958689972758293,0.1136960014700889,1,13
2004-11-30,0.0873449966311454,0.0955030024051666,0.0892689973115921,0.0921889990568161,0.1304679960012436,0.1290879994630813,0.1702570021152496,0.0916500017046928,0.1142309978604316,1,14
2004-12-31,0.0860249996185302,0.0952970013022422,0.0902720019221305,0.0944610014557838,0.1331959962844848,0.136364996433258,0.170752003788948,0.0760760009288787,0.1175549998879432,1,15
2005-01-31,0.0862419977784156,0.0933500006794929,0.0905169993638992,0.0929969996213913,0.1375720053911209,0.139627993106842,0.1684609949588775,0.0757900029420852,0.1154439970850944,1,16
2005-02-28,0.0850310027599334,0.092687003314495,0.092237003147602,0.0941419973969459,0.1384789943695068,0.1385720074176788,0.1629599928855896,0.080655999481678,0.1152369976043701,1,17
2005-03-31,0.0869430005550384,0.0927269980311393,0.0948100015521049,0.0944719985127449,0.1372379958629608,0.1385619938373565,0.1621350049972534,0.0778800025582313,0.1152329966425895,1,18
2005-04-29,0.0876709967851638,0.0930560007691383,0.0958359986543655,0.0949480012059211,0.1389710009098053,0.1391579955816269,0.1615609973669052,0.0732669979333877,0.1155320033431053,1,19
2005-05-31,0.087406001985073,0.0937519967555999,0.0969899967312812,0.0952010005712509,0.1389099955558776,0.1398839950561523,0.160297006368637,0.0718289986252784,0.1157300025224685,1,20
2005-06-30,0.0905570015311241,0.0921600013971328,0.1000590026378631,0.0992550030350685,0.1391250044107437,0.1405380070209503,0.1531970053911209,0.0730170011520385,0.1120920032262802,1,21
2005-07-29,0.0924459993839263,0.0923010036349296,0.1053489968180656,0.1020630002021789,0.1364389955997467,0.1403760015964508,0.1396470069885254,0.0794060006737709,0.1119730025529861,1,22
