Date,SPX,RTY,MXEA,MXEF,LBUSTRUU,LF98TRUU,FNERTR,SPGSCI,XAU,row_exists,memory
2001-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2002-10-31,0.157524,0.118959,0.086774,0.103224,0.122444,0.088285,0.105723,0.142644,0.074424,1,1
2002-11-29,0.1557909995317459,0.1167040020227432,0.086666002869606,0.102863997220993,0.1210120022296905,0.0901060029864311,0.1057950034737587,0.1438409984111786,0.0772219970822334,1,2
2002-12-31,0.1533430069684982,0.1175479963421821,0.0871130004525184,0.104932002723217,0.1193440034985542,0.0906039997935295,0.1060580015182495,0.1422709971666336,0.0787869989871978,1,3
2003-01-31,0.1480389982461929,0.1151219978928566,0.0849059969186782,0.1058579981327056,0.1218049973249435,0.0921579971909523,0.1070050001144409,0.1443600058555603,0.0807470008730888,1,4
2003-02-28,0.1452540010213852,0.1168989986181259,0.0849139988422393,0.106623001396656,0.1212259978055954,0.0932369977235794,0.1060879975557327,0.1448020040988922,0.0809559971094131,1,5
2003-03-31,0.1441770046949386,0.1180189996957779,0.0849580019712448,0.1074270009994506,0.122308999300003,0.0943159982562065,0.1066519990563392,0.1399890035390854,0.0821529999375343,1,6
2003-04-30,0.1415140032768249,0.1194040030241012,0.083466000854969,0.1063869968056678,0.1217579990625381,0.0917460024356842,0.108142003417015,0.1457339972257614,0.0818480029702186,1,7
2003-05-30,0.1239510029554367,0.1203330010175705,0.0835840031504631,0.1086150035262107,0.1233140006661415,0.0931790024042129,0.1072679981589317,0.1570110023021698,0.0827450007200241,1,8
2003-06-30,0.1251820027828216,0.119386002421379,0.0865129977464675,0.1115899980068206,0.1224810034036636,0.0936679989099502,0.1089460030198097,0.1482550054788589,0.0839800015091896,1,9
2003-07-31,0.1235520020127296,0.1228580027818679,0.0818839967250824,0.1132910028100013,0.1271959990262985,0.0947230011224746,0.1120790019631385,0.136571004986763,0.087846003472805,1,10
2003-08-29,0.1236940026283264,0.1236879974603653,0.0829989984631538,0.1141159981489181,0.1279519945383072,0.0948489978909492,0.1251389980316162,0.1201900020241737,0.0873740017414093,1,11
2003-09-30,0.1243539974093437,0.1253219991922378,0.0774850025773048,0.114266999065876,0.1291320025920868,0.0949200019240379,0.1233490034937858,0.1249710023403167,0.0861990004777908,1,12
2003-10-31,0.1247479990124702,0.1240900009870529,0.06768099963665,0.1129499971866607,0.1283289939165115,0.0933339968323707,0.1399710029363632,0.120336003601551,0.0885600000619888,1,13
2003-11-28,0.1230679973959922,0.1260149925947189,0.0664519965648651,0.1112010031938552,0.1302579939365387,0.0933249965310096,0.1674059927463531,0.0935740023851394,0.0887010022997856,1,14
2003-12-31,0.1248020008206367,0.1259589940309524,0.0662399977445602,0.1090539991855621,0.1335780024528503,0.0934590026736259,0.161749005317688,0.0970819965004921,0.088076002895832,1,15
2004-01-30,0.1237410008907318,0.1264860033988952,0.0662520006299018,0.1092460006475448,0.1351370066404342,0.0941350013017654,0.1594289988279342,0.0976449996232986,0.0879309996962547,1,16
2004-02-27,0.1222930029034614,0.127480000257492,0.0659099966287612,0.110004998743534,0.131300002336502,0.0929329991340637,0.16457299888134,0.0961889997124672,0.089317001402378,1,17
2004-03-31,0.1062289997935295,0.1098489984869957,0.0636719986796379,0.0939050018787384,0.1324930042028427,0.0927089974284172,0.2030179947614669,0.0951379984617233,0.1029879972338676,1,18
2004-04-30,0.1038549989461898,0.1131929978728294,0.0626550018787384,0.0940200015902519,0.1320009976625442,0.0925759971141815,0.2031680047512054,0.0939909964799881,0.104542002081871,1,19
2004-05-31,0.0947989970445633,0.1129989996552467,0.061829999089241,0.0935510024428367,0.1366569995880127,0.0974730029702186,0.2045599967241287,0.0921450033783912,0.1059859991073608,1,20
2004-06-30,0.0970410034060478,0.1119809970259666,0.0610519982874393,0.0912749990820884,0.1378750056028366,0.0953539982438087,0.210436001420021,0.0920220017433166,0.1029639989137649,1,21
2004-07-30,0.0942829996347427,0.1117499992251396,0.0612419992685318,0.0914290025830268,0.1385309994220733,0.0962079986929893,0.2135239988565445,0.089599996805191,0.1034339964389801,1,22
2004-08-31,0.0914129987359047,0.1094119995832443,0.0605099983513355,0.0907370001077652,0.1363060027360916,0.0980949997901916,0.2187130004167556,0.089367002248764,0.1054460033774375,1,23
2004-09-30,0.074143998324871,0.1101860031485557,0.0603150017559528,0.0918890014290809,0.1473290026187896,0.099491998553276,0.2242510020732879,0.0863140001893043,0.1060800030827522,1,24
2004-10-29,0.0728690028190612,0.107643999159336,0.0590040013194084,0.0916289985179901,0.148837998509407,0.099201001226902,0.2316199988126754,0.0809980034828186,0.1081970036029815,1,1
2004-11-30,0.0679759979248046,0.1090539991855621,0.0590369999408721,0.0945139974355697,0.1501529961824417,0.1082120016217231,0.2272289991378784,0.0772709995508194,0.1065530031919479,1,2
2004-12-31,0.0688539966940879,0.1055319979786872,0.0599270015954971,0.0967750027775764,0.1505199968814849,0.1081729978322982,0.2314279973506927,0.0720740035176277,0.1067179962992668,1,3
2005-01-31,0.0681009963154792,0.107303000986576,0.0591190010309219,0.0980779975652694,0.1532109975814819,0.1080500036478042,0.2335309982299804,0.0626889988780021,0.1099179983139038,1,4
